date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:49:44	3388/3388	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:48%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/04/Malaysia.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/04/Malaysia.jpg	(from https://digitalplant-my.com/en/contact/)
04:49:45	3388/3388	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:49%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/04/Malaysia.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/04/Malaysia.jpg	(from https://digitalplant-my.com/en/contact/)
04:49:46	3388/3388	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:50%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/04/Malaysia.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/04/Malaysia.jpg	(from https://digitalplant-my.com/en/contact/)
04:49:48	2928/2928	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:51%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/04/France.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/04/France.jpg	(from https://digitalplant-my.com/en/contact/)
04:49:49	2928/2928	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:52%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/04/France.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/04/France.jpg	(from https://digitalplant-my.com/en/contact/)
04:49:50	2928/2928	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:54%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/04/France.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/04/France.jpg	(from https://digitalplant-my.com/en/contact/)
04:49:51	2928/2928	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:55%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/04/France.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/04/France.jpg	(from https://digitalplant-my.com/en/contact/)
04:49:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202020%2006:49:56%20GMT	https://digitalplant-my.com/en/who-we-are/favicon-144.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/who-we-are/favicon-144.79.delayed	(from https://digitalplant-my.com/en/who-we-are/)
04:49:52	0/-1	---M--	301	error ('')			http://digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.7a.delayed	(from https://digitalplant-my.com/en/who-we-are/)
04:49:52	0/-1	---M--	301	error ('')			https://digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.7b.delayed	(from https://digitalplant-my.com/en/who-we-are/)
04:49:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202020%2006:49:57%20GMT	https://digitalplant-my.com/en/?p=174	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/index0325.html	(from https://digitalplant-my.com/en/who-we-are/)
04:49:54	42377/42377	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:57%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/Group-DigitalPlant-7.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/Group-DigitalPlant-7.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:49:56	38408/38408	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:59%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/Group-DigitalPlant-7.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/Group-DigitalPlant-7.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:49:57	72713/72713	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:50:00%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/Group-DigitalPlant-7.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/Group-DigitalPlant-7.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:49:59	18547/18547	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:50:02%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/Group-DigitalPlant-7.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/Group-DigitalPlant-7.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:50:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202020%2006:50:03%20GMT	https://digitalplant-my.com/en/wp-content/themes/digitalplant/dist/images/malaysia_kuala_lumpur.svg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/wp-content/themes/digitalplant/dist/images/malaysia_kuala_lumpur.80.delayed	(from https://digitalplant-my.com/en/who-we-are/)
04:50:01	9005/9005	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:50:05%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/Sebastien_Di_Ruocco.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/Sebastien_Di_Ruocco.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:50:02	9005/9005	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:50:06%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/Sebastien_Di_Ruocco.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/Sebastien_Di_Ruocco.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:50:04	9005/9005	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:50:07%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/Sebastien_Di_Ruocco.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/Sebastien_Di_Ruocco.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:50:05	9005/9005	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:50:09%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/Sebastien_Di_Ruocco.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/Sebastien_Di_Ruocco.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:50:06	1929/1929	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:50:10%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/Human_first.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/Human_first.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:50:07	1929/1929	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:50:11%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/Human_first.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/Human_first.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:50:09	1929/1929	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:50:12%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/Human_first.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/Human_first.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:50:10	1929/1929	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:50:13%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/Human_first.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/Human_first.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:50:11	2058/2058	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:50:14%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/Out_of_the_box.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/Out_of_the_box.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:50:12	2058/2058	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:50:16%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/Out_of_the_box.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/Out_of_the_box.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:50:13	2058/2058	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:50:17%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/Out_of_the_box.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/Out_of_the_box.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:50:15	2058/2058	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:50:18%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/Out_of_the_box.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/Out_of_the_box.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:50:16	2822/2822	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:50:19%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/International.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/International.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:50:17	2822/2822	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:50:21%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/International.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/International.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:50:18	2822/2822	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:50:22%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/International.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/International.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:50:20	2822/2822	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:50:23%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/International.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/International.jpg	(from https://digitalplant-my.com/en/who-we-are/)
04:50:22	262529/262529	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:24%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/ladislas-1-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/ladislas-1-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:23	262529/262529	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:26%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/ladislas-1-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/ladislas-1-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:27	151638/151638	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:30%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/ladislas-1-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/ladislas-1-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:28	642563/642563	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:28%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/ladislas-1-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/ladislas-1-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:30	253787/253787	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:32%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/ladislas-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/ladislas-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:31	253787/253787	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:33%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/ladislas-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/ladislas-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:34	617832/617832	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:35%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/ladislas-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/ladislas-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:34	144687/144687	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:37%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/ladislas-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/ladislas-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:36	49630/49630	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:39%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/nufikha.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/nufikha.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:37	49630/49630	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:40%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/nufikha.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/nufikha.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:39	49630/49630	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:42%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/nufikha.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/nufikha.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:40	49630/49630	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:43%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/nufikha.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/nufikha.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:43	266931/266931	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:45%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/nufikha-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/nufikha-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:45	266931/266931	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:46%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/nufikha-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/nufikha-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:48	151953/151953	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:51%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/nufikha-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/nufikha-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:49	49647/49647	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:52%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/karen-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/karen-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:51	49647/49647	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:54%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/karen-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/karen-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:52	49647/49647	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:56%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/karen-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/karen-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:54	49647/49647	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:57%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/karen-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/karen-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:54	659009/659009	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:49%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/nufikha-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/nufikha-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:50:57	255717/255717	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:50:59%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/karen-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/karen-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:00	255717/255717	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:01%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/karen-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/karen-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:03	146796/146796	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:06%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/karen-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/karen-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:05	51894/51894	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:08%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/mirella.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/mirella.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:06	611507/611507	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:03%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/karen-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/karen-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:06	51894/51894	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:10%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/mirella.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/mirella.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:08	51894/51894	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:11%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/mirella.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/mirella.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:09	51894/51894	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:13%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/mirella.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/mirella.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:12	281398/281398	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:14%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/mirella-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/mirella-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:14	281398/281398	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:16%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/mirella-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/mirella-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:17	707401/707401	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:18%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/mirella-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/mirella-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:17	161021/161021	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:20%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/mirella-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/mirella-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:18	54510/54510	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:21%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/revathy-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/revathy-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:20	54510/54510	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:23%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/revathy-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/revathy-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:21	54510/54510	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:24%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/revathy-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/revathy-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:23	54510/54510	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:26%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/revathy-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/revathy-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:26	288716/288716	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:27%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/revathy-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/revathy-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:28	288716/288716	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:29%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/revathy-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/revathy-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:30	163481/163481	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:33%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/revathy-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/revathy-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:31	699358/699358	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:31%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/revathy-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/revathy-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:31	53077/53077	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:35%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/cher-minn.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/cher-minn.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:33	53077/53077	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:36%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/cher-minn.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/cher-minn.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:34	53077/53077	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:37%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/cher-minn.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/cher-minn.png	(from https://digitalplant-my.com/en/who-we-are/)
04:51:36	53077/53077	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:51:39%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/cher-minn.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/cher-minn.png	(from https://digitalplant-my.com/en/who-we-are/)
